,train_image_id_count,question_count,answer_count
3320,335039,how many lambs lie together in the tall grass,two
3321,335709,how many soccer players standing on a grassy field,three
3322,112480,how many people in hoodies is sitting at a table outdoors,two
3323,414284,how many people does there 's sitting at a table eating and drinking,six
3324,396380,how many young people is laying on the grass using electronics devices,two
3325,126120,how many ways did the pizza cut with one big slice equal to half the pie,four
3326,170008,how many men are playing the game on the wii,two
3327,169826,how many individuals on skis headed in the same direction,four
3328,116804,how many child standing on a skateboard in a skate park,one
3329,407593,how many zebra eating in a zoo like environment and another zebra partially in view,one
3330,333335,how many bikes parked on the bench in a park,two
3331,76781,how many young elephants walk around their natural habitat,two
3332,67117,how many speed bicycle is the man riding without holding the handlebars,ten
3333,337164,how many young girl is combing another young girl 's hair,one
3334,30387,how many people in suites is posing behind some serving bowls,two
3335,205234,"how many zebras gathered in the brown , grassy area",five
3336,472065,how many cabs for eighteen wheeler trucks parked in a parking lot,seven
3337,12475,how many cows grazing in a rolling grass field,two
3338,427800,how many horse is there standing in a large grassy field with mountains in the background,one
3339,314766,how many zebra lie and stand in the dirt alongside a road,two
3340,268516,how many people is wearing ties and bows holding bottles of booze,four
3341,122259,how many men sit at the table in a restaurant with glasses of white wine in front of them,two
3342,218711,how many young men playing baseball on a blacktop playground,six
3343,58046,how many lambs standing in a field with mountains in the background,five
3344,21181,how many girls is laughing while they are all brushing their teeth,three
3345,544234,"how many poster bed does there 's next to a large , curtained window",four
3346,326724,how many people in red and black ski suits is going up a snow covered hill,two
3347,444206,how many toilets are sitting next to each other in a dirty bathroom,two
3348,308687,how many young girl standing at the table is making a sandwich while the other is sitting down,one
3349,359061,how many fighter planes are there in a row in this picture,nine
3350,478967,how many different zebras grazing in an open field,four
3351,324200,how many feet are the long sandwich hanging off the ends of the table,five
3352,368547,how many sheep are on the stage and a crowd of people are watching while taking pictures or filming,four
3353,41890,how many people sit on the motorcycle next to others standing near,two
3354,104541,how many pans of pizzas next to each other on a table,three
3355,126825,how many giraffes is standing together next to a fence,four
3356,537349,how many blobs of bread is sitting on top of a bread machine,two
3357,522481,how many small round dishes is containing various food items,ten
3358,134100,how many red sox baseball players stand smiling in the dugout,three
3359,485499,how many tennis player pushes away another on a court,one
3360,213578,how many men with wii controllers standing in front of a large screen,two
3361,275932,how many birds is looking at each other on a moss covered rock,two
3362,492382,how many bicycles with baskets parked under a tree,four
3363,31454,how many plates of food with soup and sandwiches,two
3364,416875,how many cakes in a box with a man is cutting the one,two
3365,313993,how many cats are sitting on the bench looking out the window,two
3366,375186,how many local men chatting inside the banana stand,two
3367,264183,how many glasses filled with candles sitting on a metal shelf,four
3368,164569,how many planes fly over the metropolitan area with tall buildings,four
3369,17954,how many men is standing on stairs in front of building with large columns,six
3370,312117,how many sheriffs is riding through the grass on their horses,three
3371,375948,how many horses are standing together in the grass,three
3372,530081,how many boxes of lunch items on a desk in front of a keyboard,four
3373,352612,how many very distant airplanes is flying high up in the sky,two
3374,273352,how many surfboards form the semicircle on a lawn,five
3375,217045,how many cat is sitting the top of toilet and another cat is siting one the floor in front of the toilet looking at the cat on the toilet,one
3376,327896,how many benches are empty on the sunny day,two
3377,491684,how many glass vases on a table hold plant cuttings,two
3378,52222,how many men are there one is sitting on his bike and one is standing,two
3379,94837,how many children is looking backwards from a bench on the beach,three
3380,45946,how many men is posing together with a white frisbee,five
3381,340763,how many motorcycles parked next to each other on the sidewalk near people,two
3382,234653,how many zebras on a paved surface in front of a log fence,two
3383,16814,how many people are walking with two umbrellas of different colors,two
3384,503448,how many boxes of sugar glazed donuts some signs and people,two
3385,241372,how many giraffes are there standing a sandy field,four
3386,190133,"how many small trays hold fruit , vegetables , and pretzels",four
3387,212672,how many frames of a woman in a blue shirt is making different faces,four
3388,408954,how many people are having the conversation underneath a canopy,four
3389,523617,how many plane is flying higher than another plane,one
3390,522129,how many plates with partially eaten meals is sitting on a table in front of two laptops,two
3391,230094,how many knives are stuck on the magnetic strip on the wall,five
3392,219248,how many white horses take their riders down a country lane,two
3393,98563,how many roses in a antique vase and peppermill,two
3394,348047,how many person on skis is standing up and another person on a snowboard sitting down on a slope,one
3395,106219,how many horses is standing around eating in a field,two
3396,432526,how many skiers stopped and is posing on the side of a slope,four
3397,209353,how many girls in uniforms run towards a soccer ball,two
3398,536167,"how many dishes on a platter , each with a different food item",eight
3399,110934,how many men is holding up very large pizzas at a restaurant table,two
3400,197507,how many zebras in a pasture of tall slender grasses,three
3401,577176,how many pictures of various pastry goods and their containers,four
3402,469373,how many birds in a parking lot near some cars,three
3403,28855,how many girls is sitting on a scooter at night,three
3404,482470,how many guys are sitting at the long table drinking wine,five
3405,69777,how many sheep graze on small patches of grass in the snow,four
3406,532260,how many batter is getting ready while the other is up at bat,one
3407,247660,"how many people , one is holding an umbrella are standing on the green",two
3408,458093,how many boys on opposing teams are trying to catch a frisbee,four
3409,111002,how many sheep with paint on their backs drinking water,six
3410,418847,how many seagulls wading in the water in the ocean,three
3411,532603,how many doughnuts that are on the plate on a table,three
3412,467466,how many motorcycle parked in an empty road near a field,one
3413,232302,how many remote controls attached to the side of a television,four
3414,518948,how many people is sitting around with one holding a frisbee,three
3415,153845,how many wine glasses in a black wine glass holder,three
3416,480196,how many people playing wii in the living room,four
3417,545260,how many man kneeling to pray while another sits at a desk and study,one
3418,298483,how many standing kids play wii in the library,two
3419,152458,how many swans are swimming in the water,four
3420,575351,"how many guys is playing frisbee , and one in an orange shirt is jumping and catching the frisbee",three
3421,206377,how many black bears huddle together between weeds and vegetation,three
3422,119834,how many adults watch the child holding a toy doll,three
3423,405709,how many pieces of homemade cheesy bread sit atop a white plate,three
3424,233256,how many vases are there displayed on these shelves,five
3425,305247,how many dogs is laying opposite directions and a guy leaning against a building,two
3426,387045,how many people sampling wine from a sixth person at a bar,five
3427,536365,how many sheep is laying in the grass while the sixth one is grazing,five
3428,513111,how many different dishes do the sign with a hand print details you can get at this restaurant for $ 5,five
3429,76266,"how many glasses of wine , two hot dogs and some tater tots",two
3430,372250,how many elephant is throwing dirt while the other elephant stands still,one
3431,506640,how many zebras standing near a body of water,three
3432,73215,how many cars parked in the grass as a train goes by,two
3433,406560,how many blue double decker bus driving past a red double decker bus,one
3434,362130,how many commercial jet airplanes on an airport tarmac,three
3435,558044,how many airplanes on the tarmac surrounded by luggage carts,two
3436,552927,how many different bags of luggage next to each other,five
3437,313709,how many people standing in front of a train,two
3438,441972,how many brown horses is pulling the carriage with some passengers,two
3439,97099,how many very colorful kites all strung along the same line,seven
3440,64348,how many sheep is appearing to whisper in another sheep 's ear,one
3441,63745,how many people on the ocean is doing some kind of surfing,two
3442,319522,how many horses stand grazing in a green meadow,four
3443,231395,how many delicious cake are they all sharing together,one
3444,60639,how many water birds is swimming and looking for food,two
3445,335566,how many giraffes are there standing together behind a small fence,two
3446,313526,how many girls are there wearing helmets on skateboards,two
3447,255941,how many competitors are on the tennis court as well as ball retrievers and line judges,two
3448,556838,how many other people is the lady observing in the background,three
3449,485685,how many sailboats in a sea with their sails down,three
3450,557783,how many wine glasses are there on the table,four
3451,186605,how many young men stand in the circle with one of them on a skateboard,four
3452,435096,how many riders on horseback as part of a parade,three
3453,561692,how many little girls is walking by a body of water holding umbrellas,three
3454,95111,how many elephants near one another behind a fence,two
3455,493601,how many pieces of toast with one of them is having a homemade salad on top of it,five
3456,424388,how many people are talking while two of the men have device attached to their hands,four
3457,528154,how many cows are walking along the fence of their pasture,two
3458,552380,how many people is looking inside of a lite oven,two
3459,253907,how many young men are standing next to the motorcycle,two
3460,355779,how many woman on the couch is holding a dog and another cutting a cake,one
3461,375820,"how many monitors that are on , on the desk in the dark",two
3462,151694,how many oranges sit on the tree with leaves surrounding them,two
3463,492566,how many suitcase is there in the picture packed,one
3464,3511,how many slice is there of pizza left in the box,one
3465,66586,how many people is looking at smart phones at a kiosk,two
3466,537825,how many cups of drinks sit on a table next to two plates of food,two
3467,97492,how many computer monitors on the table in front of a book case,five
3468,238860,how many people one on a laptop and the other on a cellphone,two
3469,462191,how many way clock in front of a building,four
3470,370363,how many planes that are flying in the sky,three
3471,545944,how many men styling one woman 's hair as she uses a smart phone,two
3472,162993,how many lambs standing around inside a fence,two
3473,279578,how many bowls of food are on a shiny brown table,three
3474,385405,how many people in a warehouse type environment,three
3475,496939,how many motorcycles parked adjacent to each other during the day,two
3476,125998,how many people that are holding three laptops on their legs,three
3477,111000,how many guys are playing with the frisbee outdoors,four
3478,574211,how many smiling old guys are sitting the wrong way on a park bench,five
3479,370363,how many military planes is flying over a partly clouded sky,three
3480,380049,how many giraffes on rocky terrain backed by trees and brush,two
3481,117668,how many old planes fly in formation in the sky,five
3482,460405,how many giraffes are in the grassy area with several trees,four
3483,551575,how many asian men holding surfboards on the beach,six
3484,410447,how many giraffes standing in the middle of a field,three
3485,538977,how many people are walking up the hill in snow carrying their skis on their shoulders and holding their poles with their other hand,three
3486,278055,"how many young boys is sitting in the grass of a park , one holding a frisbee",three
3487,488243,how many people on skis on a wintry slope,six
3488,195132,how many young boys are playing ball with their parent,two
3489,381704,how many young men are dressed in fancy tuxedos,two
3490,384961,how many ladies is sitting at a table with food on it,two
3491,302102,how many people is posing with their snowboards in the snow,two
3492,577455,how many birds is standing around a halved apple sitting in the grass,four
3493,69311,how many people are there on surf boards in the ocean,five
3494,118457,how many men is sitting on the ground posing for a photo,three
3495,47983,how many zebra grazing in front of three giraffes in front of zoo building,four
3496,327055,how many guys is waiting for a meditation assembly in a park,four
3497,488149,how many friends standing next to each other flying a kite,three
3498,221565,how many man are there talking in front of a bus,three
3499,77874,how many horses that have been tied to the post,four
3500,7247,how many cats is touching each other face to face,two
3501,20392,how many giraffes that are standing in the grass,three
3502,55517,how many snowboarders head in different directions on the snowy slope,four
3503,310897,how many computer mice are sitting on the mouse pad,two
3504,165658,how many boy plays with the skateboard while the other bounces a basketball,one
3505,153340,how many motorcycles are parked together on the concrete floor,three
3506,344918,how many guys in white shirts and one guy in a suit under a cloudy sky,three
3507,274267,how many children are sitting in high chairs by a dining table,three
3508,360617,how many zebras are standing in the middle of the plain,three
3509,71499,how many double-decker buses are driving down the street,two
3510,527748,how many cell phone is this,two
3511,418812,how many meals have been placed on the table with beverages,four
3512,96765,how many men are standing holding their frisbees by a table,four
3513,226817,how many little boys are there sitting on the couch,three
3514,546651,how many people is sitting on a bench watching people below them in a raft sailing on a body of water,three
3515,114392,how many people are there sitting at a table talking,three
3516,208011,how many cats is sitting in an outdoor furniture storage area,two
3517,191005,how many giraffes are standing in the field next to some brush,three
3518,175188,how many children standing on skateboards near an industrial machine,four
3519,345897,how many large adult elephants stand facing each other,two
3520,69934,how many guys standing next to each other on a tennis court,four
3521,115917,how many tennis players are shaking hands at a game,two
3522,17651,how many zebras is eating from a pile of hay,five
3523,237510,how many zebras are eating grass off the ground,two
3524,553773,how many large flat bread pizzas sitting on the table,two
3525,293379,how many mountain goats is climbing over the huge rocks,five
3526,119979,"how many girls is holding the frisbee , another girl is trying to get it",one
3527,474847,how many people are doing activities on their laptops,three
3528,380239,how many computer monitors is the computer desk holding,two
3529,115649,how many tier cake topped with the floral arrangment surrounded by colorful leaves,three
3530,478577,how many park benches in a park with trees with no leaves,four
3531,127522,how many young children are playing outside,three
3532,284274,how many giraffes is eating off of the same tree,two
3533,416521,how many soldiers stand near an airplane wearing medals,seven
3534,431628,how many elephants wading through the river filled with water,three
3535,446807,how many urinals lined up along the white tiled wall,four
3536,321960,how many laptops side by side with earphones in between,two
3537,488862,how many young people gathered around the snow board,three
3538,389188,how many men in white shirts and shorts standing at net of tennis court,two
3539,532200,how many people is flying a kite in a blue sky,four
3540,355231,how many bicyclists in hats is riding abreast down a road,three
3541,22086,how many little girl is laying in bed under a sleeping bag,two
3542,171363,how many people are skiing together through the snow,five
3543,174357,"how many surfboards is sticking out the back of a small , convertible car",two
3544,421502,how many cows stand in the bright green pasture,two
3545,206932,how many snowboarders are next to one person wearing skis,four
3546,261879,how many men is laying on a bed while one makes a inappropriate gesture,two
3547,73591,"how many giraffes is looking over , around and through a wired fence",three
3548,62029,how many women standing in the grass with tennis rackets,six
3549,78425,how many people on motorcycles is getting ready for a race,three
3550,43683,how many black cows in a large field of grass,two
3551,335696,how many women is sitting on a bench talking to each other,two
3552,125597,how many pizzas are being prepared to serve on the wooden cutting board,two
3553,411501,how many boys that are each holding the pink toothbrush,two
3554,523370,how many plate holds the slice of cheese pizza and another holds a slice of ham and pineapple pizza,one
3555,346049,how many people in a room playing the nintendo wii,three
3556,367763,how many men in snow suits unpack their gear from their vehicle,three
3557,1637,how many people riding on horses along the beach shore line,four
3558,457085,how many cat laying and one sitting on the window sill looking outside,one
3559,62233,how many people holding game controllers in their hands,four
3560,9057,how many people is standing by a body of water and a large plane flying above them,three
3561,238511,how many giraffe standing in the grass near each other,four
3562,254060,how many men are riding the motor bike through a street,two
3563,391018,how many sheep are grazing in the grassy field,four
3564,201,how many snowboards are propped in the snow on a rail,six
3565,337953,how many friends are posing for the camera in an outdoor setting,four
3566,30911,how many cat clocks with ticking tails sitting on the side of a wall,three
3567,175480,how many children are eating food at a table,two
3568,14677,how many people on skis are in the snow next to some trees,three
3569,284964,how many woman are there high giving on the tennis court,two
3570,108155,how many poster bed does pink with the canopy in a room with other vintage furniture,four
3571,560787,how many children at the goal line playing soccer,four
3572,528299,how many brown bananas are by the measuring glass,three
3573,307318,how many people is posing for a photo while holding surfboards,three
3574,330572,how many women is the man on a bike carrying with him,two
3575,550056,how many cell phones does the man in an orange shirt have,four
3576,149616,how many men in cowboy hats is tying the legs of a cow,two
3577,18658,how many big screen monitors are displayed on the neat desk,three
3578,145288,how many pioneers make their way on horseback across a desolate expanse,five
3579,495929,how many surfers is stretching out on a sandy beach,six
3580,497464,how many young people are on the beach with their surfboards posing for the camera,three
3581,569667,how many grilled hot dogs all in buns on a plate,four
3582,549599,how many women sit on the park bench with groceries,four
3583,316755,how many elephants is walking in a line through dirt and water,four
3584,79021,how many dogs greet each other in the grass,four
3585,492171,how many girls is playing a game of frisbee on a grassy field,two
3586,416924,how many zebras is bending down to graze on green grass,two
3587,324635,how many small pizzas on a wooden board on a table,four
3588,439765,how many man looks at the camera while another looks away,one
3589,358633,how many chairs sit around the table in a very clean kitchen,four
3590,480575,"how many women is standing at an intersection , all with different colored umbrellas",five
3591,17938,"how many male youths skateboard down the palm tree lined city street , one boy is jumping his skateboard",three
3592,39497,how many brightly painted buses travel down a street,two
3593,254911,how many way stop sign on a pole,four
3594,102729,how many bags of bread with long ones on the left and round ones on the right,two
3595,518933,how many zebras drinking water in a sandy field,four
3596,501038,how many zebras is walking through grassy field with trees in the background,four
3597,506371,how many air planes is flying in formation in the sky,four
3598,132386,how many people is sitting on top of a square seat on top of bricks,three
3599,197437,"how many zebras is facing away , grazing in the brush",two
3600,386267,how many men are there sitting at a table with papers in front of them,six
3601,515590,how many trains is waiting at a station not moving,two
3602,82359,how many people are in the room with pots and pans,two
3603,540439,how many female soccer players engaged in organized competition,two
3604,413037,how many pieces of pie are on a wooden table,two
3605,227520,how many pictures side by side of the same man is sitting in a chair with a laptop in front of him,two
3606,283840,how many sandwiches on a plate with bananas and milk,two
3607,19719,how many zebras that are standing in the grass,two
3608,409890,how many way does the street sign on brandon st indicate,one
3609,478480,how many giraffe is eating some shrubbery while another looks out over the area,one
3610,273119,how many men are wading in the river holding onto a boat,two
3611,442451,how many ladies in dresses and hats napping on a bench,two
3612,562745,how many giraffes amidst rocks with tall trees in the background,three
3613,306327,how many zebras are there standing next to each other,three
3614,185558,how many ladies is enjoying the sunshine and each other on a bench,two
3615,558850,how many giraffes walking on a open valley on a clear day,two
3616,259104,how many different sized remotes are arranged near each other,five
3617,475664,how many men an a women smile and pose for a picture together,two
3618,577586,how many young people pose with an award at an event,three
3619,563943,how many slices does the plate have of meat near a glass of wine,three
3620,184052,how many people at the white house and a birthday cake,eight
3621,544850,how many people holding gadgets in both of their hands,two
3622,551172,how many people outdoors on snow boards is going downhill,two
3623,64697,how many donuts with different toppings is sitting in a box together,six
3624,297210,how many people are there skiing down the hill,two
3625,505058,how many men is walking along a beach carrying surfboards,two
3626,340494,how many brushes is the baby girl using to arrange an older child 's hair,two
3627,470055,how many slice is missing from the cheeseless pizza,one
3628,505919,how many zebras are all showing their backsides while grazing,three
3629,356060,how many people that are crossing the street that has some work being done,two
3630,476795,how many sinks beside each other with a large mirror above them,four
3631,346351,how many students sit outside of a building on benches,seven
3632,18839,how many photographs of a woman in snow gear with a snowboard,four
3633,350468,how many people are eating sandwiches in a restaurant,three
3634,173146,how many people are standing together near the black cat,two
3635,177470,how many tennis players in wheelchairs is talking to the referee,four
3636,403743,how many people are smiling on an orange couch,three
3637,192348,how many men who are comparing laptops with each other,two
3638,367838,how many people standing in the snow under a umbrella,two
3639,526168,how many cows are there in the field together,four
3640,178763,how many lunch boxes with salad and fruits put together,four
3641,571343,how many people is walking at the beach while holding surfboards,two
3642,3461,how many people stand on skis on a snow covered hill,two
3643,579533,how many military officers are shaking each other 's hands,two
3644,491666,how many horses with blazes on their faces is nuzzling each other,two
3645,126432,how many cows standing in a grassy pasture under a cloudy sky,two
3646,365563,how many small children stand near the fire hydrant,two
3647,380539,how many story bus driving on a street,two
3648,33413,how many clocks is indicating the times of different places in the world,eight
3649,512186,how many people in water and one of them is lying on a surfboard,two
3650,108850,how many women in bikinis ride horses on the beach,two
3651,485890,how many green vases is sitting on a wooden shelf,three
3652,140308,how many cows is walking across a small stream with a small group of people behind them closer to the ocean,two
3653,33581,how many teaspoons of instant coffee poised over a mug,three
3654,444828,how many slices are there only of cake left,two
3655,19694,how many discarded toilets are in an alley beside trash,two
3656,217463,how many tennis players is acting exhausted by a net,three
3657,352118,how many adult giraffees are there that are walking in the park,three
3658,246012,how many planes is flying in the sky as part of an airshow,four
3659,67117,how many speed bike is the young man wearing jeans and a t-shirt rides without using his hands to steer,ten
3660,219158,how many different sized elephants is standing together in the dirt,four
3661,552810,how many boy in a blue shirt and white pants runs as a boy in white pants and a green shirt holds out a baseball mitt toward him,one
3662,495489,how many men is working in a big restaurant kitchen preparing food,two
3663,267216,how many people pose for the picture at dinner,four
3664,10733,how many zebras are grazing in tall grass on a savannah,two
3665,225755,how many members of the mariners walking next each other and talking,two
3666,559865,how many bears inspect an old truck by the roadside,three
3667,496399,how many old style red phone booths with a man nearby,two
3668,63263,how many men is this playing a sport together,three
3669,293674,how many guys is throwing a frisbee around as people watch,two
3670,558303,"how many car long , blue-green train traveling through field of grass",four
3671,212877,how many green mugs are designed with frosted dog and cat emblems,two
3672,354846,how many tennis players stand at the side of the court for a photo,five
3673,101573,how many girls poses outside on the field of grass,two
3674,393064,how many city buses parked next to the sidewalk,two
3675,7697,how many giraffes feed on hay from a feeding tower,two
3676,347858,how many sheep eat the grass in a field,five
3677,288828,how many people are standing around the parking meter on the sidewalk,four
3678,73997,how many woman playing tennis on a grass court,one
3679,408206,how many airplanes are parked at an airport preparing for take off,four
3680,106438,how many person is holding purple cell phone next to person with orange cell phone,one
3681,550780,how many poster bed in a bedroom with a couch,four
3682,411624,how many varieties of donuts in a dunkin' donuts box,six
3683,59385,how many matching red suitcases side by side in the grass,three
3684,460964,how many zebras walk outside on the grassy plain,two
3685,489374,how many different pizzas baking in a home oven,five
3686,214875,how many parking meters in front of a black and yellow background,two
3687,114024,how many people just got off that gray bus,five
3688,354745,how many persons are bathing in the river.one of them is returning,four
3689,379405,how many people sit on an elephant on a road,three
3690,234577,how many people in an open field playing frisbee,three
3691,291625,"how many people fly kites next to a river , with skyscrapers in the background",two
3692,560818,how many vases of varying sizes with a blue object on the wall behind them,three
3693,555778,how many people are cross-country skiing in the mountains,three
3694,505152,how many women standing in a kitchen next to a counter,two
3695,284468,"how many men is standing next to each other wearing ties that read , `` 350 . ''",three
3696,186344,how many children on a baseball team standing at a park,five
3697,568169,how many birds sittin in the ocean is staring at each other,two
3698,539008,how many cats are there laying on the same bed together,two
3699,319406,how many surf boards upside down on green grass,five
3700,514346,how many young women are sitting next to each other with wine glasses,three
3701,63182,how many sheep grazing on grass in an enclosed area,two
3702,520980,how many black bears is standing next to each other at a zoo,two
3703,17226,how many yellow airplanes is flying side by side at an airshow,four
3704,49053,how many pizzas is sitting on a counter as toppings are being added,five
3705,267042,how many laptops are turned on lined up on the table,three
3706,565399,how many people on surfboards on the ocean and large boat behind them,two
3707,94444,how many cats resting on the chair next to a window,two
3708,195699,how many desserts does the plate have in individual wrappers sitting on it,five
3709,199678,how many twenty dollar bills are underneath the phone,six
3710,278055,how many little boys are sitting on the grass,three
3711,209844,how many pictures of the same two people in the same exact pose,two
3712,1997,how many way travel does the sign indicate in front of rockefeller plaza,one
3713,545305,how many black cows on a farm with snow on the ground,four
3714,157204,how many slice is there left of this pizza,one
3715,15262,how many plates of breakfast food on a table,two
3716,186280,how many pan is still on the stove after the other dishes have been washed,one
3717,249805,how many men on a court with tennis balls and racquets,three
3718,491029,how many bananas is sitting in a glass bowl on a table,three
3719,490016,how many elephants walking along a wet dirt pathway,two
3720,275932,how many birds on a lichen covered rock against a cliff,two
3721,246012,how many planes in the sky with smoke trails,four
3722,570824,how many skateboarder is possibly heading for the world of hurt,one
3723,419738,how many giraffes standing with trees in the background,two
3724,432170,how many teams is playing a game of frisbee football on the field,two
3725,167352,how many young boys surfing in the wavy ocean,three
3726,237699,"how many signs are listed on the pole , parking and no parking",two
3727,152632,how many shelf deli display case with bottle beverages on top,three
3728,197850,how many zebras in a field near many trees,four
3729,215374,how many colorful umbrellas is hanging high in the air,three
3730,578108,how many cats is lying down next to a sink in the bathroom,two
3731,486825,how many giraffe are eating from the suspended feeder,five
3732,75603,how many women standing in an office one holding a cell phone,three
3733,21254,how many different varieties is the box containing of pastries,three
3734,136881,how many oranges is sitting on a light blue cloth,three
3735,275658,how many horses is pulling a red carriage down a street,two
3736,580695,how many young girls is kicking around a soccer ball,two
3737,224735,how many hairy old sheep is accompanied by two young black and white sheep,one
3738,353036,how many man is running through a grassy field and one laying face down on the ground,one
3739,208371,how many black bear cubs is walking down a mountain path,two
3740,369333,how many competition skiers is coming down a hill in line,three
3741,492638,how many men stand in the room with different plaques on the walls,two
3742,72978,how many possible destinations are we looking up at a sign listing,five
3743,44637,how many beautiful young women is making out next to a parking meter,two
3744,162691,how many pink roses in a water filled dish bowl,four
3745,373866,how many elephants does this black and white photo show walking past each other,two
3746,563053,how many kites are there in the air,two
3747,551889,how many different vases are on the shelf,three
3748,273352,how many surf boards arranged in an arc on a grassy area,five
3749,219778,how many baby lamb is eating from mama sheep and the other baby lamb is eating grass,one
3750,257345,how many people is taking a picture with their cellphones,three
3751,523795,how many giraffes on a grassy field during the day,two
3752,400613,how many girl is holding the plate of food and the other two are licking carrots,one
3753,302325,how many bear sits on the rock while another sniffs a tree,one
3754,149616,how many men is milking a cow on a farm,two
3755,281743,how many little boys in dress outfits and light green and white neck ties sitting by a fireplace,two
3756,261060,how many lines of trains are parallel as one boy walks on one side and another walks on the other side,two
3757,503561,how many ducks together in the grassy shaded area,four
3758,244836,how many bowls filled with some veggies in meat in them,two
3759,334777,how many bowls of various vegitables sit next to a crock pot,six
3760,251793,how many giraffe is running behind another as a third stands by,one
3761,72592,how many people fly the kite in a green field,two
3762,23258,how many ladies sit at the table holding wine glasses,two
3763,377694,how many people sit on the park bench surrounded by trees,three
3764,77874,how many horses standing next to each other on a dirt field,four
3765,429946,how many closed umbrellas near trees and a fence,two
3766,185591,how many people are cooking in the store,two
3767,562937,how many giraffes walking with trees in the foreground,two
3768,201,how many skateboards on a rack in a snow covered mountain,five
3769,272803,how many baby elephants are standing near the gate,two
3770,558646,how many zebras is crossing a dirt road on the plains,two
3771,426073,how many little yellow birds are there in the tree,two
3772,262261,how many slice left of the fruit pie,one
3773,278260,how many men is sitting at a table with beer in front of them,two
3774,105688,how many shopping carts is sitting in a parking lot,three
3775,534633,how many person is wearing skis by another person with a snowboard,one
3776,53335,how many girls is crossing a city street wheeling a bicycle,two
3777,465647,how many horse have stopped in the middle of the pasture,four
3778,90122,how many barstools are next to the kitchen bar set up,three
3779,14677,how many skiers skiing on the hill with two is going down the hill and one moving up the hill,three
3780,545249,how many young men play the video game standing up,two
3781,61230,how many pillows does the bed with colorful covers have on it,two
3782,267048,"how many people is sitting on a couch , one clapping , one holding two wii controllers and another drinking from a cup",three
3783,4244,how many people is working together in a kitchen preparing some type of meal,five
3784,451206,how many men in a line with luggage at the airport,four
3785,422044,"how many decorative birds are on wall above a lit table lamp , adjacent a plush chair",three
3786,434047,how many kids is brushing their teeth in a bathroom together,two
3787,561545,how many buns loaded with various food and condiments,nine
3788,249905,how many guys on skiis is standing and posing for a picture,three
3789,506740,how many cats is the man sitting on a couch is holding,two
3790,83691,how many buses parked side by side at a bus depot,two
3791,305476,how many giraffe is standing next to each other in a park,two
3792,91234,how many cars located in the snowy parking lot and a black suitcase,four
3793,191770,"how many people are standing on the hill with a kite flying in the sky ,",two
3794,273142,how many computers is sitting on a rectangle desk tucked in a corner,three
3795,183740,how many ladies is laying on a red couch together,three
3796,10702,how many zebras are standing on the grassy area,two
3797,530197,how many colorful train cars stopped at the station,two
3798,242090,how many men standing around a store with bananas,four
3799,474543,how many bears that are walking in the woods,two
3800,197850,how many zebras stand in the group near a patch of scrub,five
3801,286816,how many remote controls are lying next to each other,three
3802,282720,how many people is holding up half eaten donuts over a desk,two
3803,207554,how many white horses is running in a field together,five
3804,355678,how many men is trekking up a mountain at sunrise,three
3805,374130,how many statues of zebras are standing in fake grass,three
3806,319337,"how many cats sleeping on a bed , with a red sheet",two
3807,258240,how many people is holding a couple of wii controllers,two
3808,215493,how many horses with harnesses on hitched together,two
3809,91696,how many skiers are there pausing to take a photo,five
3810,279632,how many people standing next to their snowboards in the snow,five
3811,129940,how many planes fly in tight formation while trailing smoke,nine
3812,171363,how many people on a ski slope is skiing downhill,five
3813,271343,how many well dressed people are standing and laughing together,three
3814,15870,how many polar bear is walking up a rocky cliff,one
3815,330402,how many black bears in their enclosure eating something,two
3816,267831,how many men is flying a kite on the shore of a lake,three
3817,504769,how many people is standing next to a runway with a small jet parked on it,two
3818,220529,how many men who are standing near each other,two
3819,450832,how many men on a boat is making a toast,five
3820,495169,how many young people that are all playing a game on a video game console,four
3821,238712,how many women play tennis on a tennis court,two
3822,201246,how many jets is flying in formation leaving condensation trails behind them,seven
3823,309086,how many men with tennis rackets is standing next to a wall,three
3824,120230,how many kids water skiing next to each other,four
3825,250289,how many signs that are underneath the black and white striped sign,four
3826,518215,how many giraffes standing in an enclosed area of dirt,three
3827,248622,how many men is directing an elephant during a show for a small crowd of people,two
3828,426640,how many people wearing wetsuits and holding their surfboards,three
3829,396247,how many smiling men is showing off their colorful socks to a photographer,five
3830,352118,how many giraffes are walking around their enclosed area at the zoo,three
3831,378066,how many zebras in the ground with dry grass,four
3832,47813,how many people are there playing tennis in doubles,four
3833,444794,how many people in a large kitchen one woman is smiling at the camera,three
3834,352814,how many food bowls with the variety of different items,four
3835,391509,how many woman waits for bus and the other prepares for her bicycle ride,one
3836,526793,how many twin beds is sitting next to each other in a bedroom,two
3837,511774,how many men is walking down the stairs of the u.s. presidential plane,three
3838,60018,how many highway signs each have arrows under them,three
3839,315645,how many old microwaves are sitting on the ground,three
3840,54385,how many inch sub with meat and cheese,six
3841,117991,how many people is sitting on a couch near a kitchen,two
3842,578082,how many cow separates from the rest of the group to go near the fence,one
3843,533004,how many clocks on the ceiling of a building with a high ceiling,four
3844,379722,how many very big birds fighting in a grassy field,two
3845,194550,how many male mannequins modeling suits in a store,three
3846,536199,how many way sign that is hanging next to a red light in front of a building,one
3847,15809,how many small bears made of cloth are on the blanket,two
3848,464415,how many people standing side by side with name tags on necklaces,four
