,train_image_id_count,question_count,answer_count
2448,510349,where is the cat looking,mirror
2449,155519,where do the pair of kids by a pair of sinks look,mirror
2450,331759,where are cooks preparing food and meals,kitchen
2451,293532,where is dog lying,suitcase
2452,259284,where is the woman laying,bed
2453,296360,where do the group of people prepare food,kitchen
2454,436504,where is the well organized prep area well stocked,kitchen
2455,195155,where is the dog sitting,chair
2456,435994,where are two neatly made beds,room
2457,431779,where are two girls playing boxing video games,room
2458,384967,where is a stuffed bear,chair
2459,403424,where are toothbrushes and toothpaste,jar
2460,25237,where did the young girl and her little brother brush their teeth,bathroom
2461,374033,where is the bed sitting,bedroom
2462,59611,where is the red bus carrying passengers,street
2463,347346,where is the man sitting and reading,chair
2464,201299,where are roses placed,vase
2465,378636,where do the teddy bear sitting,chair
2466,88621,where did two young owls cuddle together to sleep,box
2467,549575,where do an unfurnished kitchen hold,house
2468,571535,where does the item appear to be fascinating,photograph
2469,457261,where did large sunflower display,vase
2470,301916,where are two kids playing baseball,street
2471,141496,where is the beautiful white bathroom reflected,mirror
2472,92346,"where did the turkey roast ,",oven
2473,276491,where is the man working on his laptop computer,bed
2474,327368,where is the propellor airplane parked,building
2475,539475,where is the woman sitting,bed
2476,463044,where are two dogs running with man on skateboard,street
2477,338102,where is the person flying a kite,cart
2478,125015,where are the man and two cats,kitchen
2479,304864,where are two bowl sings and a horse statue,bathroom
2480,374023,where is the wooly sheep,pen
2481,380924,where is the young girl laying,suitcase
2482,44774,"where does the kitchen need to be clean , but the pizza is ready to be put",oven
2483,410226,where does the cow nuzzle a new baby calf,barn
2484,220835,where is the woman playing a video game,room
2485,36473,where is the young boy riding his skateboard,backyard
2486,106072,where did the motorcyle park,driveway
2487,190905,where is the young boy sitting,suitcase
2488,568640,where does the man use a grill,apron
2489,182385,where is an old fashioned bathtub featured,bathroom
2490,401981,where is the person mixng pink fluids,blender
2491,323115,where is the big bed displayed,room
2492,204225,where do the group of adults play wii video games,room
2493,319057,where is a beach chair and a small table,tent
2494,421656,where is the plate of vegetables,plate
2495,463108,where do people near a baggage claim area,airport
2496,329191,where is the person preparing food,kitchen
2497,63893,where are two horses pulling a man,carriage
2498,15071,where did the couple of children lay,bed
2499,539851,where is the man holding a metal briefcase while,store
2500,503963,where does the man stand,doorway
2501,142563,where is the man ridding a horse,pen
2502,52611,where is the man taking a mirror selfie,bathroom
2503,428486,where is the young girl standing,room
2504,261240,where is the man using his apple laptop computer,bed
2505,199136,where does the man on a horse face down a bull,stadium
2506,541797,where is the man holding a video game controller,room
2507,115887,where are two giraffes standing,fence
2508,135392,where does the man examine his reflection,mirror
2509,330532,where are three zebras drinking water,pen
2510,354359,where is the woman working,kitchen
2511,427238,where are the people enjoying each others company,room
2512,577301,where is a stove,kitchen
2513,490118,where is broccoli and sausage,dish
2514,477061,where are the seats folded down,vehicle
2515,391842,where are the couple of giraffes,pin
2516,452761,where is the young woman wearing a tie standing,bathroom
2517,150017,where is the small baby getting a bath,sink
2518,154037,where is the woman using a blender with the lid on,kitchen
2519,528587,where are some people sitting at a dining table,room
2520,385150,where does the woman sit,chair
2521,380827,where is an plder man putting something,bucket
2522,372130,where are the airplane passengers walking,airport
2523,278344,where do two windows look out over the city,room
2524,81886,where does the man drive through some water with a dog,boat
2525,254197,where are three lemons sitting,bowl
2526,507471,where is man playing the wii system,office
2527,229919,where are two girls lying,bed
2528,52611,where did the man reflect,mirror
2529,126317,where did picture of sink corner in bathroom with door reflect,mirror
2530,221894,where are many vegetables and fruit,bowl
2531,291897,where does the gourmet meal feature sandwich and soup,bowl
2532,458166,"where does the black cat sit ,",chair
2533,193488,where does the cat sit,tub
2534,474224,where are the colorful flowers,vase
2535,83252,where are the toilet very short,bathroom
2536,277653,"where is the man standing next to a plane , it appears to be",museum
2537,185777,where is the woman taking some kind of food out of the oven,kitchen
2538,432037,where is the guy blow drying his hair,bathroom
2539,152898,where is the white polar bear,zoo
2540,560969,where is the small while eating,chair
2541,344298,where are the woman and a child reflected,mirror
2542,193594,where is the chef mixing ingredients,bowl
2543,127035,where did the wisk sit on the table next to the vase,bowl
2544,454619,where do the lady with a luggage cart sticking her head,door
2545,479720,where is a very dirty white toilet,bathroom
2546,344181,where is the cat taking a nap,suitcase
2547,350737,where is the woman tossing an omelet,pan
2548,342441,where is the stuffed animal,sink
2549,163858,where is no bath tub or shower,bathroom
2550,460186,where are some white flowers,vase
2551,284418,where do the bench and bird bath stand,garden
2552,352357,where do three women pose behind a white rose,vase
2553,347755,where is the man sitting off,chair
2554,421202,where is the train sitting,station
2555,113772,where is the large dining table,room
2556,434214,where is man lying,bed
2557,464650,where is the woman making something to eat,kitchen
2558,468960,where do the brown teddy bear face down,street
2559,114144,where did cars stop in traffic,street
2560,171647,where is the bench shown,station
2561,346051,where is the skateboarder jumping up,building
2562,249941,where is the brown cat sitting,suitcase
2563,539671,where is the little girl feeding a goat,pin
2564,172501,where is the woman holding an umbrella is standing,street
2565,480594,where is a large bed and a chair,room
2566,488932,where does the double decker green bus sit,garage
2567,327324,where did very beautiful flowers place,vase
2568,98162,where are three people playing,pool
2569,481465,where is the black cat laying,suitcase
2570,291498,where is the person throwing a frisbee,street
2571,174718,where does the young woman stand,photograph
2572,253890,where do an apple and an orange sit,bowl
2573,560131,where is the women standing,refrigerator
2574,207074,where is the person crossing a road,crosswalk
2575,334881,where are two men talking,room
2576,472436,where is a man and a baby and they are brushing their teeth,crib
2577,304950,where would the collection of things one carry,bag
2578,322180,where are couches and chairs,room
2579,565367,where does the mandolin slice up carrots,kitchen
2580,173801,where is the man sanding,room
2581,160810,where is woman taking her picture,mirror
2582,387408,where is the woman taking a picture of herself,bathroom
2583,352211,where is the woman water skiing,vest
2584,477029,where is the small yellow plane parked,hangar
2585,507871,where is the woman getting ready to prepare food,oven
2586,241911,where are two women with glasses making food,kitchen
2587,54706,where does teddy bear seem to be,building
2588,11244,where is the cat sitting,box
2589,432673,where does the cat snooze while another lays on a pillow,bowl
2590,168769,where is the dog curled up and sleeping,bed
2591,249822,where is a little girl standing,refrigerator
2592,307618,where does little kid walk from couch to teddy bear sitting,chair
2593,518416,where is the street sign laying around,road
2594,267815,"where is young man standing , using video game controller",classroom
2595,114879,where is the man sitting,chair
2596,236155,where is the small girl eating,chair
2597,68565,where is the room being remodeled,house
2598,106638,where is the man drinking a beer,backpack
2599,471686,where is the bearded man taking a load off,kitchen
2600,213391,where is palm tree towels hanging,bathroom
2601,541450,"where are broccoli , noodles , and fish",bowl
2602,291182,where is the chef preparing a dish,pan
2603,62531,where is the young man with a green hat taking a selfie of himself,restroom
2604,485160,where are two people playing a video game,room
2605,106072,where are the red car and a motorcycle sitting,driveway
2606,52037,"where is the family having dinner ,",restaurant
2607,30585,where did an orange tractor trailer stop,lane
2608,497989,where does the distorted reflection of a school bus,mirror
2609,457381,where did the dish with broccoli and meat serve,bowl
2610,190581,"where is the gentleman , view , looking at the bike in garage",mirror
2611,277746,where is the woman standing while having a drink,restroom
2612,230548,where is the cat laying down,suitcase
2613,189993,where did a mount bear,library
2614,502379,where is the woman observing a bed,tent
2615,288156,where does the small blonde child sit,floor
2616,90148,where are several cowboys rounding up calves,pen
2617,162892,where did twin beds push,room
2618,500267,where are the man and a dog,boat
2619,578250,where are two women cooking,kitchen
2620,373278,where did passenger train stop,station
2621,504616,where is the person in white standing,kitchen
2622,94828,where do two giraffees enter acting,zoo
2623,147591,where did banana slices arrange,bowl
2624,264033,where is the table set for one person,apartment
2625,333652,where do meat and carrots along with some spices sit,pan
2626,64310,where is the man using a computer,office
2627,105222,where do an old train cart,museum
2628,570346,where does the mockup of an african elephant stand,museum
2629,466265,where are zebras seen eating hay,stall
2630,12098,where do three flowers and a leave stem,vase
2631,546466,where does the fire truck sit parked,station
2632,570483,where does the pizza sit,box
2633,333929,where is the hairless cat sitting on an owners chest,room
2634,135392,where does the man look,mirror
2635,346862,where is the woman playing video games,house
2636,261069,where did several types of fruit display,store
2637,517910,where did an antique train caboose from chicago display,warehouse
2638,65938,where is the man making bread,oven
2639,171467,where is the pizza displayed,box
2640,114316,where is the woman working,kitchen
2641,448843,where is the child sitting,chair
2642,550746,where is the young man wearing a hat while standing,kitchen
2643,350468,where are three people eating sandwiches,restaurant
2644,450761,where is the chef preparing food,kitchen
2645,99755,where is the batter squatted down,box
2646,353344,where are two trains yard . a dog and a man are in between the two trains,train
2647,144851,where are people taking pictures,mirror
2648,217938,where did the group of people gather,room
2649,248033,where is the lady standing,room
2650,353790,where does the woman take a photo of herself,mirror
2651,182604,where is the dog laying on the floor,room
2652,415918,where is the woman playing baseball,backyard
2653,129068,where is the guy holding a stuffed dog,bed
2654,326290,where is white scooter sitting behind a glass display,building
2655,220372,where are these people sitting,room
2656,531045,where is a toilet,stall
2657,322327,where is man enjoying a beer,bed
2658,88470,where do several parakeets sit perched,cage
2659,88603,where are several towels,bathroom
2660,534711,where is gorgeous taller lady wearing high heel boots,airport
2661,189888,where is the large truck parked,driveway
2662,562916,where is the man tying up an animal,pin
2663,77697,where is the very ornate looking living room,house
2664,431241,where does the white dog eat his meal,kitchen
2665,118543,where are some various fruits and vegetables,box
2666,142191,where is the modern train,terminal
2667,473595,where does an orange cat sit,suitcase
2668,107935,where is the dog with a green bow standing,street
2669,61892,where is the man wearing a suit and standing,office
2670,514207,where is an old non moving train sitting,station
2671,480820,where are young children cleaning their teeth,bathroom
2672,321651,where are the toilet and a sink,bathroom
2673,530869,where does the woman take a picture of herself,mirror
2674,18862,where did several pairs of footwear display,suitcase
2675,548118,where do the smiling woman in an evening dress,kitchen
2676,376701,where does the girl standing rest her arm on an elephant who is passing by,boat
2677,289357,where is the teenager surfing,pool
2678,422956,where is man sitting on bed covered,bedroom
2679,350313,where are several friends together while one is holding interactive video game controllers,room
2680,436407,where does the food sit above a bunch of bananas,pan
2681,17236,where do two mean getting ready to hug each other while standing,classroom
2682,491801,where is the pan with batter in it sitting,oven
2683,499552,where is the lady wearing a towel is making faces,mirror
2684,154279,"where are carrots , rice , and beans",pot
2685,57503,where is the white refrigerator freezer sitting,kitchen
2686,428502,where are some different fruits laying,bowl
2687,51630,where are many people preparing food,kitchen
2688,458642,where is the casserole cooking,oven
2689,506910,where does the tall building lie,street
2690,193327,where are spectators watching a baseball game,stadium
2691,247874,where did the banana smash,cup
2692,38022,where is the green vehicle parked,driveway
2693,494891,where is the cat laying,sink
2694,190002,where does the woman sip a beverage,bedroom
2695,234138,where did warning sign display,lane
2696,362031,where did dozens of doughnuts display,shop
2697,142746,where is shampoo and conditioner,shower
2698,501540,where are the giraffe and zebra standing up,zoo
2699,317407,where are two women playing with some dogs,room
2700,390941,where is the woman walking while holding a smart phone,room
2701,435098,where does the man demonstrate a product,apron
2702,130099,where is the woman laying,bed
2703,142689,where is the woman giving a baby a bath,sink
2704,467911,where is the lone giraffe kneeling,zoo
2705,205334,where is the red haired girl using a pink remote control,vest
2706,529203,where is the new stove ready to be installed,kitchen
2707,130252,where are two giraffes standing,pen
2708,471095,where does humans hold dog back,pool
2709,39014,where is the cat stepping over electrical cords,office
2710,131300,where is the pizza cooking,oven
2711,106072,where did the small red car and a motorcycle park,driveway
2712,433045,where does the television show a baseball game,room
2713,400406,where are many different kinds of fruit,blender
2714,420400,where are kids chowing down on pizza,restaurant
2715,226175,where is an elephant laying down,zoo
2716,491384,where did assorted fruits place side,container
2717,264395,where is the baby trying to find food,refrigerator
2718,410750,where is the man watching tv with only his foot showing,bed
2719,396574,where does the woman sit,suitcase
2720,154727,where did the red and blue southwest airlines plane park,airport
2721,41225,"where does little girl sit ,",chair
2722,353902,where is the toilet displayed,bathroom
2723,132170,where is the dog with a long tail laying,chair
2724,127301,where is the person taking a picture reflects,mirror
2725,193712,where do purple irises add a splash on color for the white tile,vase
2726,22193,where is the woman standing,kitchen
2727,178839,where does the person on a skateboard do a trick,road
2728,300052,where are many things visible,window
2729,538349,where is the young boy brushing his teeth,mirror
2730,323028,where do small flowers sit,jar
2731,29753,where do purple flowers sit upon a window sill,vase
2732,282351,where did the kitchen with cooking utensils and pans suspend,kitchen
2733,26668,where is the man kneeling,room
2734,566054,where are men playing a wii game together,room
2735,548393,where are six different types of doughnuts arranged,box
2736,403144,where is the big cat laying,crib
2737,23815,where does the cat stand on the rim of the toilet,bathroom
2738,258705,where are two people preparing dishes,kitchen
2739,544719,where did the large pile of luggage store,warehouse
2740,11222,where is the large brown teddy bear with black eyes sitting,chair
2741,504257,where are the man and a woman cooking,kitchen
2742,372871,where is the shrimp and broccoli dish served,bowl
2743,164208,where does an older gentlemen read,room
2744,391213,where is the woman standing and working,kitchen
2745,342812,where are people walking around,station
2746,161242,where is woman sitting cross legged holding tall birthday cake,chair
2747,120537,where is the man holding a teddy bear sitting,chair
2748,203680,"where is the plane sitting ,",airport
2749,288683,where is the woman working at a vegetable stand set up,tent
2750,575805,where is the brown black and white cat sitting,sink
2751,545859,where are two people riding,carriage
2752,154927,where is the person taking a photo,mirror
2753,183517,where does the fire truck stand,driveway
2754,336333,where is the man wearing sunglasses sleeps,chair
2755,403754,where is the brown cat lying,sink
2756,120032,where is a stop sign,cart
2757,127809,where is the black cat sitting,plant
2758,88647,where are couches and a table,room
2759,379180,where is an older woman sitting up eating a snack,bed
2760,67405,where is the white toilet sitting,shower
2761,373970,where does the man shake the hand of a boy in an orange cap with a skateboard at his feet,wheelchair
2762,147829,where does the display of a zebra rest,museum
2763,462067,where is an individual watching himself brushing himself,mirror
2764,304095,where does the woman take a picture of herself,mirror
2765,509321,where are three buses riding,street
2766,35037,where is the man skateboarding,garage
2767,285045,where do the group of people hang out,room
2768,28870,where is the concorde sst featuring in a display of aircraft,museum
2769,450321,where do twelve doughnuts with icing sit,box
2770,553116,where are people gathered to watch a game,stadium
2771,562248,where is the man holding up a glazed doughnut,shop
2772,436698,where do people sit smiling around a long table,restaurant
2773,379651,where is the white toilet sitting,shower
2774,65900,where is the guy surfing a wave,pool
2775,174766,where is the man riding a board,bowl
2776,460198,"where is the zebra feeding off the ground ,",pen
2777,255714,where is the double decker bus,street
2778,40219,where did two photographers reflect,mirror
2779,363716,where are lots of food dishes cooking,oven
2780,17432,where is the little girl petting the horse,barn
2781,251366,"where do the messy room , painted green , with debris on the ground and birds appear to be",room
2782,552446,where do people watch a baseball game,stadium
2783,547449,where does the volkswagon van sit,street
2784,15249,where is the large horse standing,pin
2785,314306,where is a small counter and sink,kitchen
2786,167057,where is the little girl lying,bed
2787,166468,where is the person 's bathroom pictured,mirror
2788,52669,where is really n't much room,bathroom
2789,169575,where is the man leaning back,boat
2790,436619,where is the child playing with a toilet paper roll,bathroom
2791,42690,where are two motorcycles parked,stall
2792,87338,where is the small dog sitting,oven
2793,330181,where are two red suitcases,bed
2794,244748,where is the group of people in reflective clothing standing,road
2795,431824,where does the young boy stand,glove
2796,226354,where is the young skateboarder doing a trick,street
2797,406004,where do two people stand,kitchen
2798,97039,where is the toy arranged,room
2799,309710,where are sinks and toilets displayed,store
2800,182995,where is the cat sitting,chair
2801,423749,where is the small silver airplane parked,building
2802,219361,where is a small white old fridge,kitchen
2803,126486,where are the bunch of zebras standing,pin
2804,572179,where is an elderly couple having a small snack,kitchen
2805,410805,where does the man kneel down to check a roast chicken,oven
2806,432053,where are two bunches of bananas,bowl
2807,175541,where is the young lady going through her phone,chair
2808,86065,where is the group of friends enjoying a mean,restaurant
2809,508065,where is the man in the middle of the water,vehicle
2810,96716,where did several boats dock,marina
2811,448843,where does the boy sit,chair
2812,442422,where did the man scar,mirror
2813,272741,where is the young girl smoking,kitchen
2814,448409,where is the furniture mostly black and leather,room
2815,520749,where is the small giraffe standing,zoo
2816,553865,where is the family making a cake,kitchen
2817,400408,where is the clock hanging up,station
2818,500778,where is the group sitting around a table,bar
2819,100798,where is the lady sitting,bed
2820,189798,where is the train waiting,station
2821,176386,where did two sandwiches display,restaurant
2822,289428,"where is the message on the wall `` live laugh love '' , with red , white and black decor",office
2823,297680,where is the white toilet sitting,bathroom
2824,361905,where is the person laying,bed
2825,336843,where do three large cony dogs sit,box
2826,471504,where is the new wallpaper pattern almost complete,bathroom
2827,362768,where is the person laying,bed
2828,357004,where are teddy bears all around a teddy bear,car
2829,150919,where is the black cat laying,suitcase
2830,535651,where did the giraffe lean,zoo
2831,581566,where does the toilet look very old,bathroom
2832,555101,where is the man taking his own picture,bathroom
2833,501739,where are red and green apples,bowl
2834,132836,where is person eating a hot dog wrapped,foil
2835,182505,where are gentleman cooking a pizza,kitchen
2836,86556,"where is the man sitting in a chair on the the laptop , and a woman is",bed
2837,257558,where did the bunch of stuffed bears wrap,room
2838,145538,where did the mail delivery truck park,lane
2839,85235,where is an asian woman preparing a dish,kitchen
2840,365205,where is the cat looking,mirror
2841,162164,where are purple and white flowers,vase
2842,169154,where are three flowers,vase
2843,506641,where is the man putting something,bowl
2844,171353,where does the man work,kitchen
2845,499978,where does the chef reach into a bowl for ingredients,kitchen
2846,362166,where is the woman blow drying a child 's hair,bathroom
2847,535033,where do the woman and her dog hang out,apartment
2848,532799,where is the person lying,bed
2849,544623,where is the man tying his tie,room
2850,179331,where is the dog looking out of a car window is reflected,mirror
2851,473014,where is the green sporty motorcycle parked,garage
2852,433389,where does the sunflower sit next to a glass of water,vase
2853,479214,"where are broccoli , meat , and gravy served",bowl
2854,480306,where are many cats,house
2855,466243,where is the young boy brushing his teeth,sink
2856,135775,where is the street intersection showing stop signs and a curve,road
2857,8991,where is the person laying,bed
2858,366669,where did the laptop place so it tilts comfortably,holder
2859,382890,where are two red double decker buses,road
2860,177879,where is the person preparing food,kitchen
2861,508460,where do two men proudly hold up a blue neck tie,office
2862,356479,where is the person taking a picture of himself,mirror
2863,420615,where is the sink sitting,bathroom
2864,130252,where are two giraffes outside contained,fence
2865,567870,"where does the sheep lick a lamb , both with red stains on them ,",barn
2866,94293,where are the herd of sheep,pen
2867,386864,where is the dog brushing his teeth,bed
2868,305056,where is the hold with a clock hanging from the ceiling,wall
2869,433805,where is the dog sitting,chair
2870,493983,where are people playing frisbee,pool
2871,91288,where did three cars park,garage
2872,460915,where does 's an old-fashioned canopy bed,bedroom
2873,329675,where is the pizza under a bright light,pan
2874,518198,where do the group of people eat cake,office
2875,220449,where are several pieces of bread sitting,bowl
2876,161031,where is the large pizza missing a slice,box
2877,69339,where is the boy and othersusing computers,library
2878,458654,where do sheep with blankets over them stand,stall
2879,452861,where is the white toilet sitting,bathroom
2880,288169,where did apple chips line with a red cloth,basket
2881,448917,where are several modern lavatories,room
2882,454898,where are three pink umbrellas,garden
2883,271113,where does the man stand,frame
2884,208082,where does the young girl sleep,bed
2885,35774,where is the cat laying down,suitcase
2886,332613,"where did pizza serve , ready to eat",pan
2887,468834,where is the small white refrigerator freezer sitting,kitchen
2888,544719,"where are several suitcases stacked ,",suitcase
2889,462057,where does the double decker red bus sit,warehouse
2890,341871,where did clock on wall in brightly light room,kitchen
2891,557021,where is the young woman pouring a glass of wine,apron
2892,351783,where is the woman in uniform filming herself,kitchen
2893,220472,where is the woman sitting up,bed
2894,404131,where is the naked woman sitting,suitcase
2895,378375,where is the man wearing a helmet,mirror
2896,209279,where are the group of people pointing,room
2897,268617,where does the young man in a jacket and cap carry a skateboard,backpack
2898,470720,where did the road close sign,street
2899,252010,where are three skateboarders doing jumps,garage
2900,352295,where is the box of ulundu vade shown,refrigerator
2901,503321,where is the plaster of a deer,warehouse
2902,79035,where are few appliances,kitchen
2903,266083,where is the cat peering around a car tire,driveway
2904,468981,where did the man hold the reigns controlling a pair of obedient horses,cart
2905,367718,"where are the couch , footrest , tv and other furniture arranged",room
2906,135327,where does man hold up a double stacked pizza,restaurant
2907,320563,where is the white cat laying down,sink
2908,489415,where is luggage piled high,window
2909,548965,where are yachts all tied up,dock
2910,184523,where did the bed wedge,bedroom
2911,47974,where are the black sofa and a white dresser featured,room
2912,389669,where does the number of teddy bear,basket
2913,24266,where is the cat looking out the window,building
2914,327805,where are the two ladies,boat
2915,97209,where did the large clock mount,building
2916,419194,where is the dog posing on the motorcycle,vest
2917,383658,where is the black pug sitting,chair
2918,338864,where is the large salad displayed,bowl
2919,292102,where is the man wearing glasses feeding a giraffe,cup
2920,36425,where is the white toilet installed,floor
2921,228172,"where do the green garbage truck drive way , dumping a bin",building
2922,150919,where did the cat curl up asleep,suitcase
2923,218956,where is the man wearing a purple hoodie urinating,restroom
2924,93015,where is the bearded man waking up,bed
2925,260566,where does the fake cat lie,box
2926,392584,where do the lighted candles form a vibrant reflection,window
2927,227558,where does the vase hold flowers ready to bloom,window
2928,276972,where is the woman holding a phone and sitting,chair
2929,99785,where does two boys with painted face laying,bed
2930,93600,where is the dog watching television,room
2931,341040,"where do the coffee pot , dishwasher , and microwave sit",kitchen
2932,300169,where are people paying with frisbees,pool
2933,401977,where does colorful kit hanging under and awning,shop
2934,509764,where are two black cats,house
2935,103228,where are various cakes displayed,window
2936,119370,where are the bunch of surfboards standing,room
2937,381460,where is the young child holding a suitcase stands,kitchen
2938,72442,where is the skateboarder jumping over another skateboarder,garage
2939,508215,where are two clocks hanging,office
2940,384957,where did the refrigerator plug,wall
2941,550193,where are a lot of cows,pen
2942,438946,where are the vehicles riding,street
2943,31838,where is the brown dog looking,mirror
2944,24849,where is the man holding a small child,kitchen
2945,350313,where do the smiling woman and a young man in a t shirt stand around,bedroom
2946,542602,where is the giraffe,cage
2947,437806,where did the family rides pull by a horse,wagon
2948,193359,where is the man wearing an italy shirt is standing,street
2949,276582,where is the meal in several containers cooking,oven
2950,369213,where is the small child laying,bed
2951,439366,"where are two large , pink flowers",vase
2952,172597,where is the woman laying,bed
2953,391088,where do six different types of doughnuts sit : there is a glazed and several different types of frosting on the doughnuts,box
2954,446880,where is the small child having fun sitting,suitcase
2955,84881,where does the siamese cat stretch out,sink
2956,424018,where is the salad with cheese and chicken,bowl
2957,33998,where is the white and black bear eating,pen
2958,80634,where did the whole pizza top,box
2959,72605,where does the gray fluffy cat sit,sink
2960,248564,where is the living room empty of people,house
2961,118997,where is the large orange cat sitting,suitcase
2962,15564,where are several people sitting while two men guard the door,room
2963,425044,where are two people pictured,room
2964,402384,where is the teenager riding a skateboard,road
2965,108264,where is the white stove with two pots,kitchen
2966,366009,where do the group of young people sit,room
2967,578020,where is the cat laying,drawer
2968,365013,where does the man sleep while two cats lay on the bed guarding him,bed
2969,24923,where is the train turning around,station
2970,544485,where does the shirtless man with a baseball bat sit,chair
2971,194248,where did poem etch,vase
2972,300169,where do two women play frisbee,pool
2973,115692,where is the sink standing,bathroom
2974,478080,"where is the hand holding a hotdog with ketchup , mustard , and onions wrapped",foil
2975,51379,where did the white toilet against a tan wall and a brown tile floor with a pink rise,bowl
2976,123765,where is the kitten standing,shelf
2977,386794,where does the black and white photo show a cat sleeping,couch
2978,4309,where is the woman sitting down,bathroom
2979,263685,where are the boy and his sibling laying,bed
2980,560307,where does the light shin,bathroom
2981,357429,where is the man riding a skateboard,street
2982,11475,where is the large cat sitting,sink
2983,192566,where do the couple of young men play fighting,kitchen
2984,202784,where is the small toilet,bathroom
2985,242378,where is the man brushing his teeth,bathroom
2986,298481,where is the decor very elegant looking,house
2987,37708,where is the cat laying down,sink
2988,466024,where are two big brown bears wrestling,pool
2989,2567,where are two people playing frisbee,building
2990,265631,where does the toilet sit,bathroom
2991,533826,where did the car curl up sleeping,bowl
2992,330573,where is the woman riding her bike,street
2993,327328,where does an orange tabby kitten lay,bag
2994,399664,where is an airplane cruising down an landing strip,airport
2995,38372,where is the frowning puppy sitting,chair
2996,262207,where is the man standing,room
2997,210353,where does the fluffy orange dog take a ride,car
2998,359290,where does the herd of horses gather,pen
2999,349932,where is the line of people using laptops sit,bed
3000,222251,where do the kid and an elder play the wii while another person looks on from the chair,room
3001,322405,where is the injured woman moving about,house
3002,8856,where are two people playing with the nintendo wii,room
3003,492402,where are two girls playing a video game,room
3004,126707,where did the couple of men lay while reading a book,bed
3005,20251,where is the group of people standing around a baggage claim,airport
3006,452908,where is the giraffe walking around,pin
3007,4180,where are two kids having lunch,classroom
3008,252451,where are some old flowers,vase
3009,218305,where is a large bear and a police man,street
3010,239565,where are apples lined up,box
3011,483620,where is the broken umbrella laying,street
3012,578484,where is the man taking a picture,mirror
3013,35907,where did the flower droop over onto the table,vase
3014,412681,where is the man laying,bed
3015,442132,where is an old steam train sitting,shop
3016,193759,where are the bunch of yellow flowers,vase
3017,227512,where is the partially eaten pizza laying,box
3018,255392,where is the baby laying down,bed
3019,344214,where are the couple of ducks sitting,cage
3020,210077,where are the couple preparing a meal,kitchen
3021,45994,where is the man sitting while a little girl watches from the dock,boat
3022,418172,where did the couple of benches cover,luggage
3023,309003,where is man sitting on using open laptop,library
3024,445670,where are two beds located,room
3025,379238,where is the white toilet sitting,stall
3026,303666,where is the black and white cat looking,window
3027,460040,where do four glazed doughnuts and one chocolate sit,box
3028,395039,where is the young person holding a frisbee,street
3029,419892,where are the couple of red flowers resting,vase
3030,284644,where is the black dog laying,bed
3031,61463,where are people standing up while playing video games with controllers in their hands,room
3032,413676,where is the small dog,backpack
3033,287872,where do the beer and pizza slice sitting,box
3034,191716,where are some white flowers sitting,vase
3035,74356,where is the cook preparing a variety of dishes,kitchen
3036,86676,where do the person standing while flames come out of a pot,kitchen
3037,279990,where did some leaves and other items arrange,dish
3038,481357,"where is the dog sitting ,",truck
3039,378375,where is the man 's reflection,mirror
3040,480391,where did the bunch of air plains set out,museum
3041,78071,where did an oven mount,wall
3042,545727,where are tables arrange,restaurant
3043,398702,where is the cat sitting,container
3044,446557,where is the kid holding a baseball and smiling at the camera,glove
3045,439479,where is the man preparing a meal,kitchen
3046,56634,where is the green subway train,station
3047,395838,where is the toilet next to a large window,bathroom
3048,441527,where are some red flowers,vase
3049,246087,where is the man leaning and waiting,doorway
3050,284756,where is an open umbrella sitting on the floor,room
3051,327324,where does blue flowers with green stem,vase
3052,81826,where is the big cat relaxing,sink
3053,252457,where do stuffed toy bear sitting,chair
3054,380189,where is the dirty toilet sitting,bathroom
3055,555065,where did several boats dock,marina
3056,333152,where are the baseball players playing,stadium
3057,378769,where is the ceiling being remodeled,bathroom
3058,192692,where is yellow and orange fruit,bowl
3059,104956,where is the girl holding some food,backyard
3060,230238,where is the vase sitting,museum
3061,164094,where is the white cat with two different color eyes resting,sink
3062,475007,where is the pizza shown being cooked,oven
3063,347727,where did electric stove set,kitchen
3064,80200,where is the baby bathing,tub
3065,157693,where is the female tennis player sitting,chair
3066,3234,"where are green vegetables sitting ,",bowl
3067,548198,where is the sailboat parked,driveway
3068,236243,where are the bed and chair,bedroom
3069,37697,where are these animals grazing,road
3070,480823,where are four sheep eating while people watch,pen
3071,8657,where are the two people talking on their phones,vehicle
3072,92041,where is the person standing up playing guitar,store
3073,159313,where are white tile shelfs and drawers,bathroom
3074,417583,where is the man wearing a beanie is standing,street
3075,397819,where does the woman look as another woman helps her brush her teeth,mirror
3076,355621,where are the people playing a game,room
3077,309880,where did the variety of stuffed animals display,window
3078,87504,where do doughnuts with frosting sit,box
3079,468956,where does the young child lay,bed
3080,475309,where did the number of skateboards display,store
3081,158422,where is a very large bed,bedroom
3082,432062,where is woman laying,bed
3083,29602,where are the man and his dogs paddling,canoe
3084,409489,where is one cat while another cat climbs inside as well,oven
3085,193594,where is the chef preparing food,bowl
3086,336469,where is the lady taking a picture of herself,mirror
3087,189924,where is the photo of barak obama,frame
3088,506087,where is the pastry taken off of the pan and put,oven
3089,239930,where does the man carve a turkey,kitchen
3090,509718,where do three students do work,library
3091,186933,where are two men showing a plate,kitchen
3092,529562,where do new stainless steel appliances sit,kitchen
3093,78986,where do the bird 's eye view of a tennis match,stadium
3094,342618,where is the person taking a photo,mirror
3095,18475,where is the woman playing the wii while a man watches,room
