,train_image_id_count,question_count,answer_count
5910,579544,what is the color of the teddy,brown
5911,26221,what is the color of the couch,white
5912,181079,what is the color of the dog,brown
5913,236920,what is the color of the train,orange
5914,43353,what is the color of the pole,green
5915,537246,what is the color of the rim,orange
5916,349912,what is the color of the banana,yellow
5917,378628,what is the color of the grass,green
5918,177922,what is the color of the towers,red
5919,380665,what is the color of the bus,red
5920,476094,what is the color of the laptop,yellow
5921,80745,what is the color of the bananas,yellow
5922,142806,what is the color of the unit,black
5923,1926,what is the color of the cat,gray
5924,114843,what is the color of the horse,brown
5925,507769,what is the color of the plate,blue
5926,79971,what is the color of the leafs,green
5927,377609,what is the color of the sheet,white
5928,458092,what is the color of the curtain,white
5929,392684,what is the color of the shirt,black
5930,6481,what is the color of the bear,brown
5931,29643,what is the color of the tiger,gray
5932,506782,what is the color of the cat,black
5933,452652,what is the color of the rug,red
5934,323634,what is the color of the toilet,white
5935,47944,what is the color of the teddy,purple
5936,343211,what is the color of the shirt,white
5937,480876,what is the color of the cat,gray
5938,21404,what is the color of the clock,black
5939,2619,what is the color of the bear,brown
5940,534384,what is the color of the suitcase,brown
5941,171585,what is the color of the shirt,white
5942,78900,what is the color of the grass,green
5943,259374,what is the color of the clock,white
5944,409327,what is the color of the playing,yellow
5945,442686,what is the color of the umbrellas,yellow
5946,248360,what is the color of the birds,brown
5947,330487,what is the color of the stick,red
5948,104330,what is the color of the train,yellow
5949,212712,what is the color of the train,black
5950,101215,what is the color of the skirt,white
5951,70380,what is the color of the icing,white
5952,25470,what is the color of the cabinets,brown
5953,140365,what is the color of the plate,white
5954,282431,what is the color of the drive,red
5955,202548,what is the color of the purse,black
5956,321567,what is the color of the sheet,white
5957,558189,what is the color of the cat,black
5958,274916,what is the color of the dog,black
5959,52347,what is the color of the cows,brown
5960,412781,what is the color of the cat,gray
5961,340929,what is the color of the horse,brown
5962,456949,what is the color of the truck,gray
5963,378628,what is the color of the cow,brown
5964,166706,what is the color of the bears,brown
5965,511358,what is the color of the toothbrush,blue
5966,163866,what is the color of the suitcase,red
5967,393617,what is the color of the train,red
5968,181975,what is the color of the plate,white
5969,294775,what is the color of the dish,green
5970,437173,what is the color of the tile,white
5971,397186,what is the color of the frisbees,white
5972,8152,what is the color of the animal,brown
5973,434951,what is the color of the structure,orange
5974,73843,what is the color of the track,green
5975,136561,what is the color of the sofa,green
5976,154916,what is the color of the jacket,red
5977,296474,what is the color of the jackets,red
5978,178378,what is the color of the cat,gray
5979,195761,what is the color of the floor,gray
5980,97890,what is the color of the baskets,blue
5981,184161,what is the color of the bench,blue
5982,531224,what is the color of the bus,red
5983,515702,what is the color of the field,green
5984,506394,what is the color of the sign,red
5985,184202,what is the color of the icing,green
5986,253247,what is the color of the dog,brown
5987,245846,what is the color of the umbrellas,yellow
5988,402362,what is the color of the field,green
5989,399154,what is the color of the walls,black
5990,20795,what is the color of the walls,gray
5991,477535,what is the color of the vase,blue
5992,259721,what is the color of the stoves,green
5993,543552,what is the color of the horse,black
5994,128972,what is the color of the sky,gray
5995,116927,what is the color of the jacket,black
5996,198981,what is the color of the cat,brown
5997,93070,what is the color of the umbrellas,blue
5998,394330,what is the color of the counter,black
5999,87876,what is the color of the plate,white
6000,480161,what is the color of the bathroom,brown
6001,381047,what is the color of the cat,gray
6002,88110,what is the color of the shirt,red
6003,303935,what is the color of the plate,white
6004,543697,what is the color of the cone,orange
6005,58708,what is the color of the tie,red
6006,119449,what is the color of the bus,yellow
6007,221042,what is the color of the flowers,yellow
6008,102200,what is the color of the outfit,green
6009,437776,what is the color of the boat,blue
6010,63275,what is the color of the wheels,black
6011,78667,what is the color of the bus,yellow
6012,473631,what is the color of the shirt,gray
6013,188350,what is the color of the shower,white
6014,450833,what is the color of the cones,white
6015,505343,what is the color of the stoplight,green
6016,82324,what is the color of the top,black
6017,345879,what is the color of the boat,green
6018,360031,what is the color of the berries,blue
6019,136811,what is the color of the curtains,red
6020,484062,what is the color of the dog,black
6021,508606,what is the color of the truck,yellow
6022,270846,what is the color of the flower,purple
6023,167359,what is the color of the bear,black
6024,168480,what is the color of the bathroom,blue
6025,65080,what is the color of the bench,white
6026,488812,what is the color of the building,gray
6027,328119,what is the color of the bus,yellow
6028,374372,what is the color of the dog,black
6029,542165,what is the color of the eye,green
6030,372460,what is the color of the dog,gray
6031,548564,what is the color of the umbrellas,blue
6032,79696,what is the color of the yard,green
6033,452088,what is the color of the field,green
6034,159554,what is the color of the wheels,white
6035,281599,what is the color of the building,white
6036,89820,what is the color of the train,yellow
6037,158514,what is the color of the bowl,white
6038,107701,what is the color of the tie,red
6039,155402,what is the color of the apple,green
6040,377473,what is the color of the shirt,red
6041,334139,what is the color of the doughnut,orange
6042,517070,what is the color of the metal,gray
6043,401759,what is the color of the boys,brown
6044,449455,what is the color of the plate,white
6045,326770,what is the color of the dinner,white
6046,33146,what is the color of the truck,white
6047,292977,what is the color of the dog,gray
6048,145896,what is the color of the sky,blue
6049,116031,what is the color of the motorcycle,blue
6050,526968,what is the color of the man,white
6051,190839,what is the color of the desk,black
6052,32598,what is the color of the tie,red
6053,445355,what is the color of the ball,green
6054,476170,what is the color of the cat,gray
6055,131731,what is the color of the bear,black
6056,433387,what is the color of the jacket,black
6057,561565,what is the color of the horse,white
6058,577270,what is the color of the gate,black
6059,243717,what is the color of the bus,red
6060,58987,what is the color of the car,yellow
6061,106387,what is the color of the water,blue
6062,306439,what is the color of the car,red
6063,503069,what is the color of the bird,gray
6064,307449,what is the color of the toilet,white
6065,372510,what is the color of the sign,green
6066,376953,what is the color of the chairs,red
6067,151067,what is the color of the animals,white
6068,493717,what is the color of the motorcycle,orange
6069,489524,what is the color of the boats,blue
6070,420769,what is the color of the jacket,blue
6071,579446,what is the color of the stools,red
6072,481772,what is the color of the bus,yellow
6073,84815,what is the color of the tray,brown
6074,416767,what is the color of the shirt,gray
6075,201492,what is the color of the bike,blue
6076,572804,what is the color of the fire,yellow
6077,488686,what is the color of the truck,red
6078,430850,what is the color of the arrangement,yellow
6079,447135,what is the color of the auto,yellow
6080,441972,what is the color of the carriage,white
6081,287173,what is the color of the motorcycle,green
6082,469667,what is the color of the couch,black
6083,105600,what is the color of the skiing,purple
6084,24877,what is the color of the apples,green
6085,149738,what is the color of the boarded,gray
6086,466402,what is the color of the hill,green
6087,207026,what is the color of the horse,black
6088,27215,what is the color of the fire,yellow
6089,528802,what is the color of the box,white
6090,198524,what is the color of the plane,yellow
6091,233737,what is the color of the shower,white
6092,243836,what is the color of the lid,blue
6093,426077,what is the color of the room,white
6094,378461,what is the color of the dishwasher,black
6095,21138,what is the color of the blanket,purple
6096,1216,what is the color of the umbrella,orange
6097,465225,what is the color of the dogs,brown
6098,418596,what is the color of the grass,green
6099,503235,what is the color of the surfboard,yellow
6100,252952,what is the color of the umbrella,white
6101,254139,what is the color of the tie,red
6102,580790,what is the color of the flowers,yellow
6103,301527,what is the color of the motorcycle,red
6104,479721,what is the color of the light,green
6105,552222,what is the color of the beach,white
6106,37539,what is the color of the tray,blue
6107,228035,what is the color of the bars,blue
6108,332420,what is the color of the luggage,green
6109,135772,what is the color of the umbrella,orange
6110,189701,what is the color of the shirt,yellow
6111,426930,what is the color of the ocean,blue
6112,551359,what is the color of the hat,gray
6113,469786,what is the color of the appliances,black
6114,375544,what is the color of the toilet,white
6115,256189,what is the color of the flowers,yellow
6116,555237,what is the color of the vest,yellow
6117,41938,what is the color of the bear,brown
6118,63171,what is the color of the bush,green
6119,8405,what is the color of the flowers,yellow
6120,40954,what is the color of the jacket,blue
6121,477473,what is the color of the hose,yellow
6122,253334,what is the color of the skis,black
6123,18293,what is the color of the purse,yellow
6124,50256,what is the color of the truck,blue
6125,428810,what is the color of the jet,red
6126,214478,what is the color of the blanket,blue
6127,308812,what is the color of the balancing,gray
6128,434234,what is the color of the grass,brown
6129,202739,what is the color of the shirt,green
6130,186275,what is the color of the cow,brown
6131,438314,what is the color of the cover,orange
6132,343057,what is the color of the suit,orange
6133,540495,what is the color of the motorcycles,red
6134,410261,what is the color of the horse,white
6135,145761,what is the color of the bus,red
6136,570409,what is the color of the luggage,black
6137,357733,what is the color of the sign,green
6138,2951,what is the color of the sign,red
6139,499639,what is the color of the sky,blue
6140,342591,what is the color of the bus,green
6141,147735,what is the color of the horse,brown
6142,32707,what is the color of the jacket,orange
6143,165766,what is the color of the fire,yellow
6144,290511,what is the color of the sign,red
6145,54521,what is the color of the cat,white
6146,187213,what is the color of the vase,purple
6147,82081,what is the color of the dog,brown
6148,308040,what is the color of the dogs,white
6149,203955,what is the color of the shutters,black
6150,304493,what is the color of the frisbee,blue
6151,60054,what is the color of the sky,blue
6152,323448,what is the color of the umbrella,blue
6153,257044,what is the color of the bus,blue
6154,239828,what is the color of the hat,red
6155,426388,what is the color of the comforter,orange
6156,204806,what is the color of the bear,brown
6157,72605,what is the color of the cat,gray
6158,335477,what is the color of the flowers,purple
6159,505028,what is the color of the frisbee,orange
6160,266623,what is the color of the car,red
6161,352585,what is the color of the pajamas,blue
6162,510519,what is the color of the sky,blue
6163,532617,what is the color of the cat,gray
6164,434221,what is the color of the bus,red
6165,305431,what is the color of the cows,brown
6166,385844,what is the color of the toilet,green
6167,60873,what is the color of the surfer,black
6168,387267,what is the color of the building,yellow
6169,292805,what is the color of the hat,brown
6170,514204,what is the color of the sheep,black
6171,345238,what is the color of the bow,purple
6172,32949,what is the color of the bench,green
6173,525218,what is the color of the top,blue
6174,528119,what is the color of the surface,gray
6175,535424,what is the color of the helicopter,red
6176,135735,what is the color of the tie,green
6177,420649,what is the color of the dress,red
6178,287519,what is the color of the vest,orange
6179,381890,what is the color of the shirt,blue
6180,236507,what is the color of the skateboarding,black
6181,104718,what is the color of the patter,black
6182,267708,what is the color of the outside,red
6183,340317,what is the color of the hydrant,yellow
6184,398616,what is the color of the wit,gray
6185,456201,what is the color of the motorcycle,yellow
6186,419439,what is the color of the bus,yellow
6187,143507,what is the color of the bus,yellow
6188,239769,what is the color of the uniform,gray
6189,128567,what is the color of the tray,red
6190,218307,what is the color of the train,yellow
6191,355789,what is the color of the train,purple
6192,501867,what is the color of the decker,red
6193,382435,what is the color of the lab,yellow
6194,512211,what is the color of the surfboard,red
6195,362739,what is the color of the bus,red
6196,332210,what is the color of the train,red
6197,549404,what is the color of the sky,blue
6198,162414,what is the color of the toilet,white
6199,358190,what is the color of the cone,orange
6200,63764,what is the color of the bananas,yellow
6201,507769,what is the color of the plate,purple
6202,396896,what is the color of the field,green
6203,428212,what is the color of the cars,yellow
6204,48189,what is the color of the snowmobile,red
6205,418373,what is the color of the sign,yellow
6206,567523,what is the color of the teddy,gray
6207,102256,what is the color of the shirt,white
6208,94049,what is the color of the carpet,green
6209,556306,what is the color of the beverage,green
6210,412296,what is the color of the cloudy,gray
6211,412939,what is the color of the bear,brown
6212,304455,what is the color of the dog,brown
6213,74179,what is the color of the meeting,yellow
6214,386640,what is the color of the bathroom,green
6215,242290,what is the color of the bear,brown
6216,3992,what is the color of the icecream,purple
6217,535171,what is the color of the berries,red
6218,486496,what is the color of the bird,brown
6219,220244,what is the color of the walking,black
6220,136664,what is the color of the shirt,gray
6221,223670,what is the color of the helmet,blue
6222,429643,what is the color of the frisbee,blue
6223,400410,what is the color of the table,brown
6224,527689,what is the color of the cow,white
6225,135626,what is the color of the bicycle,yellow
6226,55469,what is the color of the outside,blue
6227,112801,what is the color of the plate,green
6228,445774,what is the color of the tie,green
6229,483806,what is the color of the building,white
6230,110665,what is the color of the counter,white
6231,371402,what is the color of the door,red
6232,328743,what is the color of the ball,blue
6233,40580,what is the color of the dog,white
6234,529188,what is the color of the kitty,black
6235,26171,what is the color of the vase,green
6236,246924,what is the color of the peppers,green
6237,196099,what is the color of the light,green
6238,404432,what is the color of the tiger,gray
6239,512187,what is the color of the background,white
6240,256431,what is the color of the walking,gray
6241,128670,what is the color of the plants,green
6242,338091,what is the color of the eyes,green
6243,497731,what is the color of the sign,red
6244,426035,what is the color of the bat,blue
6245,97021,what is the color of the building,brown
6246,365784,what is the color of the shirt,gray
6247,410704,what is the color of the wall,orange
6248,12475,what is the color of the grass,green
6249,102246,what is the color of the airplane,blue
6250,457258,what is the color of the court,blue
6251,472133,what is the color of the banana,yellow
6252,358825,what is the color of the bathroom,white
6253,401962,what is the color of the shirt,orange
6254,124501,what is the color of the teddy,purple
6255,246156,what is the color of the crate,brown
6256,219041,what is the color of the walking,white
6257,17301,what is the color of the floor,gray
6258,241809,what is the color of the luggage,red
6259,341724,what is the color of the face,brown
6260,479929,what is the color of the horse,brown
6261,409451,what is the color of the motorcycle,orange
6262,364656,what is the color of the fabric,purple
6263,457586,what is the color of the bathroom,white
6264,126748,what is the color of the girl,blue
6265,366643,what is the color of the tag,red
6266,556647,what is the color of the train,orange
6267,132646,what is the color of the cat,gray
6268,61328,what is the color of the board,green
6269,209383,what is the color of the rides,blue
6270,7642,what is the color of the umbrella,purple
6271,42865,what is the color of the cat,black
6272,572894,what is the color of the hydrant,black
6273,99844,what is the color of the bus,white
6274,508938,what is the color of the truck,green
6275,349538,what is the color of the scissors,black
6276,387379,what is the color of the hydrant,red
6277,486247,what is the color of the horse,brown
6278,22415,what is the color of the cat,brown
6279,149381,what is the color of the orchard,orange
6280,154189,what is the color of the kong,red
6281,202805,what is the color of the shirts,orange
6282,461908,what is the color of the cake,white
6283,453472,what is the color of the cat,gray
6284,291596,what is the color of the shirt,black
6285,415634,what is the color of the chairs,red
6286,438753,what is the color of the flowers,purple
6287,487851,what is the color of the umbrella,yellow
6288,481847,what is the color of the cows,black
6289,59282,what is the color of the surfboard,red
6290,16119,what is the color of the bowl,red
6291,176969,what is the color of the sink,white
6292,434923,what is the color of the refrigerator,black
6293,55642,what is the color of the locomotive,black
6294,462767,what is the color of the cat,white
6295,42808,what is the color of the carrot,orange
6296,174901,what is the color of the wall,orange
6297,13274,what is the color of the building,red
6298,140360,what is the color of the cat,black
6299,209971,what is the color of the one,black
6300,52347,what is the color of the cow,white
6301,270723,what is the color of the people,orange
6302,197482,what is the color of the image,white
6303,165232,what is the color of the grass,green
6304,209563,what is the color of the cloth,white
6305,499125,what is the color of the elephants,gray
6306,211678,what is the color of the returns,blue
6307,269360,what is the color of the coat,black
6308,26780,what is the color of the frisbee,blue
6309,567893,what is the color of the photograph,white
6310,163302,what is the color of the cart,yellow
6311,214926,what is the color of the building,red
6312,346617,what is the color of the shirt,gray
6313,495403,what is the color of the bus,red
6314,300396,what is the color of the metal,black
6315,109182,what is the color of the jacket,red
6316,108617,what is the color of the halves,orange
6317,8944,what is the color of the motorcycle,green
6318,89446,what is the color of the train,red
6319,276634,what is the color of the field,green
6320,221111,what is the color of the dress,green
6321,362785,what is the color of the grass,brown
6322,78059,what is the color of the fixtures,white
6323,226354,what is the color of the ramp,yellow
6324,380182,what is the color of the flowers,white
6325,107585,what is the color of the sign,yellow
6326,580636,what is the color of the car,red
6327,532779,what is the color of the signs,blue
6328,571929,what is the color of the cow,brown
6329,55966,what is the color of the net,blue
6330,119923,what is the color of the juice,orange
6331,168873,what is the color of the teddy,brown
6332,506576,what is the color of the bathroom,white
6333,34973,what is the color of the roses,red
6334,178812,what is the color of the pan,blue
6335,422115,what is the color of the case,brown
6336,187047,what is the color of the controller,blue
6337,315861,what is the color of the bathroom,yellow
6338,499725,what is the color of the motorcycle,red
6339,498403,what is the color of the vanity,white
6340,240698,what is the color of the wall,gray
6341,294080,what is the color of the bowl,white
6342,451381,what is the color of the suitcase,black
6343,415694,what is the color of the cabinet,blue
6344,218121,what is the color of the horse,brown
6345,414161,what is the color of the trees,green
6346,540476,what is the color of the signs,green
6347,18482,what is the color of the scarf,yellow
6348,74150,what is the color of the bed,yellow
6349,56877,what is the color of the dog,black
6350,46656,what is the color of the fire,yellow
6351,300441,what is the color of the field,green
6352,479218,what is the color of the sheep,black
6353,217034,what is the color of the bird,brown
6354,297308,what is the color of the kite,purple
6355,195721,what is the color of the sky,gray
6356,553735,what is the color of the bus,blue
6357,204085,what is the color of the train,blue
6358,305323,what is the color of the pole,blue
6359,474315,what are wearing different color attire run in a field,horses
6360,70600,what is the color of the doorway,red
6361,388777,what is the color of the pasture,green
6362,132517,what is the color of the pot,brown
6363,77174,what is the color of the plate,white
6364,362553,what is the color of the court,blue
6365,473709,what is the color of the knobs,black
6366,303012,what is the color of the cows,black
6367,358312,what is the color of the box,black
6368,242089,what is the color of the hydrants,yellow
6369,37478,what is the color of the airplane,black
6370,156204,what is the color of the plane,yellow
6371,155376,what is the color of the fire,red
6372,492302,what is the color of the plant,green
6373,101675,what is the color of the clock,black
6374,9771,what is the color of the waters,blue
6375,368637,what is the color of the tower,red
6376,274085,what is the color of the desk,white
6377,164327,what is the color of the sailing,green
6378,521125,what is the color of the half,brown
6379,168963,what is the color of the cat,orange
6380,200311,what is the color of the plate,white
6381,189391,what is the color of the fire,black
6382,472089,what is the color of the bus,yellow
6383,241836,what is the color of the bag,brown
6384,537685,what is the color of the couch,brown
6385,377901,what is the color of the shirt,brown
6386,40891,what is the color of the car,red
6387,75843,what is the color of the table,brown
6388,442811,what is the color of the jacket,red
6389,409351,what is the color of the train,red
6390,518553,what is the color of the field,green
6391,115707,what is the color of the horse,black
6392,96268,what ends up being the very unusual color,mouse
6393,7601,what is the color of the cows,black
6394,349914,what is the color of the floor,purple
6395,10313,what is the color of the pants,green
6396,318990,what is the color of the vase,yellow
6397,100244,what is the color of the hill,green
6398,102930,what is the color of the cone,orange
6399,473384,what is the color of the bus,red
6400,107705,what is the color of the building,red
6401,372415,what is the color of the dress,blue
6402,205356,what is the color of the tiles,brown
6403,559225,what is the color of the bird,white
6404,78738,what is the color of the baby,blue
6405,327371,what is the color of the frisbee,green
6406,193640,what is the color of the containers,blue
6407,444043,what is the color of the animals,white
6408,392319,what is the color of the shirt,gray
6409,520980,what is the color of the bears,black
6410,210679,what is the color of the bird,blue
6411,330518,what is the color of the vanity,white
6412,268468,what is the color of the building,red
6413,568830,what is the color of the sky,blue
6414,546232,what is the color of the background,green
6415,92301,what is the color of the shorts,black
6416,223827,what is the color of the court,green
6417,518885,what is the color of the plane,white
6418,171328,what is the color of the oranges,orange
6419,257751,what is the color of the grass,green
6420,497001,what is the color of the woody,red
6421,98989,what is the color of the light,red
6422,357113,what is the color of the background,gray
6423,544032,what is the color of the sweater,yellow
6424,233829,what is the color of the sign,black
6425,428445,what is the color of the photograph,white
6426,290425,what is the color of the peppers,green
6427,370831,what is the color of the table,black
6428,547097,what is the color of the sign,red
6429,455406,what is the color of the couch,brown
6430,320812,what is the color of the fire,red
6431,209428,what is the color of the couch,brown
6432,359479,what is the color of the plate,white
6433,440885,what is the color of the bus,green
6434,525589,what is the color of the sheep,black
6435,76606,what is the color of the plate,white
6436,229472,what is the color of the red,orange
6437,67246,what is the color of the cat,blue
6438,413927,what is the color of the frisbee,yellow
6439,569567,what is the color of the juice,orange
6440,397824,what is the color of the shirt,purple
6441,430065,what is the color of the building,red
6442,472209,what is the color of the uniform,blue
6443,551983,what is the color of the bus,red
6444,418193,what is the color of the urinals,white
6445,446463,what is the color of the photo,white
6446,444983,what is the color of the train,black
6447,63503,what is the color of the jacket,black
6448,44215,what is the color of the metal,white
6449,532525,what is the color of the porcelain,white
6450,67952,what is the color of the sky,blue
6451,579534,what is the color of the flowers,red
6452,126590,what is the color of the sign,blue
6453,228004,what is the color of the walking,brown
6454,209016,what is the color of the slice,orange
6455,57839,what is the color of the couch,blue
6456,168001,what is the color of the pasture,green
6457,482505,what is the color of the light,red
6458,480843,what is the color of the couch,black
6459,320403,what is the color of the field,green
6460,118306,what is the color of the hydrant,gray
6461,364885,what is the color of the team,yellow
6462,290285,what is the color of the tree,orange
6463,291526,what is the color of the shirts,gray
6464,96257,what is the color of the bird,brown
6465,420200,what is the color of the car,blue
6466,86908,what is the color of the basin,yellow
6467,442982,what is the color of the sink,white
6468,158080,what is the color of the sky,blue
6469,165999,what is the color of the suv,yellow
6470,549972,what is the color of the drink,brown
6471,264076,what is the color of the shirt,purple
6472,224468,what is the color of the dog,brown
6473,69383,what is the color of the pole,blue
6474,274977,what is the color of the shirt,gray
6475,274684,what is the color of the rhinoceros,white
6476,178157,what is the color of the backpack,blue
6477,94444,what is the color of the cats,gray
6478,273337,what is the color of the sky,blue
6479,114854,what is the color of the toilet,purple
6480,65488,what is the color of the jacket,red
6481,168076,what is the color of the keyboard,blue
6482,277072,what is the color of the tops,gray
6483,376817,what is the color of the vest,blue
6484,138670,what is the color of the outfit,green
6485,260917,what is the color of the horses,white
6486,340993,what is the color of the luggage,blue
6487,69081,what is the color of the man,blue
6488,503068,what is the color of the beans,green
6489,191666,what is the color of the bucket,orange
6490,311062,what is the color of the bird,gray
6491,341845,what is the color of the shirt,red
6492,353504,what is the color of the jacket,red
6493,74825,what is the color of the chair,red
6494,179839,what is the color of the spoon,black
6495,185326,what is the color of the bear,brown
6496,403834,what is the color of the suitcase,brown
6497,72850,what is the color of the uniform,white
6498,581223,what is the color of the field,green
6499,177245,what is the color of the desk,white
6500,553176,what is the color of the desk,brown
6501,556613,what is the color of the field,green
6502,76608,what is the color of the bat,yellow
6503,345562,what is the color of the building,gray
6504,194576,what is the color of the moving,black
6505,371703,what is the color of the suit,yellow
6506,369452,what is the color of the box,orange
6507,523358,what is the color of the soccer,blue
6508,266885,what is the color of the table,white
6509,196473,what is the color of the flower,purple
6510,96157,what is the color of the boxes,gray
6511,340285,what is the color of the baseball,gray
6512,351567,what is the color of the photograph,white
6513,243472,what is the color of the haired,red
6514,225282,what is the color of the playing,orange
6515,418982,what is the color of the jet,gray
6516,315256,what is the color of the painting,blue
6517,6651,what is the color of the cap,purple
6518,12704,what is the color of the hair,black
6519,477135,what is the color of the outfit,white
6520,245603,what is the color of the grass,green
6521,77667,what is the color of the toilet,white
6522,353351,what is the color of the hat,red
6523,239762,what is the color of the field,green
6524,389183,what is the color of the van,red
6525,167426,what is the color of the pants,red
6526,220218,what is the color of the banana,yellow
6527,581285,what is the color of the plate,white
6528,208605,what is the color of the spots,black
6529,325989,what is the color of the couch,yellow
6530,307567,what is the color of the airplane,green
6531,440347,what is the color of the pants,black
6532,181975,what is the color of the plate,white
6533,247296,what is the color of the walls,blue
6534,545312,what is the color of the man,black
6535,115331,what is the color of the bear,brown
6536,7022,what is the color of the pot,blue
6537,145945,what is the color of the bus,green
6538,486482,what is the color of the clock,black
6539,183151,what is the color of the view,brown
6540,74477,what is the color of the beak,yellow
6541,6914,what is the color of the rooster,black
6542,171103,what is the color of the shirt,gray
6543,466179,what is the color of the table,white
6544,457948,what is the color of the bus,blue
6545,349621,what is the color of the flowers,purple
6546,391046,what is the color of the sand,red
6547,400405,what is the color of the slope,white
6548,32644,what is the color of the sauce,red
6549,263957,what is the color of the shirt,white
6550,501867,what is the color of the bus,red
6551,494466,what is the color of the sign,red
6552,458935,what is the color of the hat,brown
6553,507276,what is the color of the plane,yellow
6554,300896,what is the color of the shoe,red
6555,191568,what is the color of the horse,brown
6556,580026,what is the color of the cake,white
6557,436578,what is the color of the bear,black
6558,321642,what is the color of the shirt,green
6559,403853,what is the color of the horse,brown
6560,259242,what is the color of the leaves,green
6561,326780,what is the color of the paper,white
6562,159309,what is the color of the residue,white
6563,518774,what is the color of the coats,purple
6564,488295,what is the color of the tub,white
6565,543838,what is the color of the flowers,yellow
6566,345899,what is the color of the table,brown
6567,509490,what is the color of the toilet,white
6568,538822,what is the color of the control,gray
6569,564898,what is the color of the goats,black
6570,332020,what is the color of the tablecloth,black
6571,268043,what is the color of the backpack,white
6572,388434,what is the color of the frisbee,red
6573,175461,what is the color of the bus,red
6574,288751,what is the color of the water,blue
6575,3474,what is the color of the suitcase,black
6576,560594,what is the color of the sign,red
6577,220518,what is the color of the spread,purple
6578,466597,what is the color of the vehicles,blue
6579,343574,what is the color of the seat,blue
6580,60140,what is the color of the table,red
6581,435764,what is the color of the traffic,red
6582,118994,what is the color of the glove,orange
6583,151414,what is the color of the cat,gray
6584,402308,what is the color of the train,black
6585,50161,what is the color of the coat,black
6586,544309,what is the color of the cake,white
6587,530377,what is the color of the stove,white
6588,41132,what is the color of the piece,black
6589,445517,what is the color of the field,green
6590,96257,what is the color of the bird,brown
6591,384374,what is the color of the train,yellow
6592,197650,what is the color of the tag,yellow
6593,545072,what is the color of the field,green
6594,161337,what is the color of the umbrella,purple
6595,374146,what is the color of the bird,red
6596,218121,what is the color of the horse,brown
6597,86412,what is the color of the chair,black
6598,568461,what is the color of the shorts,green
6599,542173,what is the color of the forest,green
6600,340354,what is the color of the jacket,purple
6601,378832,what is the color of the cat,orange
6602,340126,what is the color of the wall,red
6603,265036,what is the color of the cup,blue
6604,141063,what is the color of the bird,gray
6605,331279,what is the color of the course,red
6606,130553,what is the color of the rides,red
6607,374372,what is the color of the bag,blue
6608,501820,what is the color of the knife,orange
6609,264699,what is the color of the bear,brown
6610,327468,what is the color of the dish,white
6611,490665,what is the color of the shelf,blue
6612,557539,what is the color of the tray,orange
6613,363331,what is the color of the man,white
6614,13274,what is the color of the truck,yellow
6615,317521,what is the color of the cloth,blue
6616,292356,what is the color of the pipe,blue
6617,386684,what is the color of the coat,orange
6618,167431,what is the color of the bench,purple
6619,299811,what is the color of the towel,black
6620,462536,what is the color of the bus,red
6621,534208,what is the color of the bodysuit,black
6622,313334,what is the color of the bowl,white
6623,385749,what is the color of the field,green
6624,429539,what is the color of the wall,white
6625,497172,what is the color of the tie,purple
6626,173682,what is the color of the jersey,black
6627,443684,what is the color of the elephant,brown
6628,521769,what is the color of the butterflies,purple
6629,37165,what is the color of the glasses,red
6630,323379,what is the color of the suit,black
6631,308653,what is the color of the field,green
6632,532124,what is the color of the dirt,red
6633,423128,what is the color of the opening,black
6634,261189,what is the color of the tennis,gray
6635,46656,what is the color of the hydrant,yellow
6636,575421,what is the color of the boxes,yellow
6637,311982,what is the color of the horse,white
6638,7601,what is the color of the cows,black
6639,498529,what is the color of the sailboats,white
6640,172800,what is the color of the teddy,brown
6641,394229,what is the color of the bench,blue
6642,532482,what is the color of the hydrant,green
6643,358717,what is the color of the bus,yellow
6644,45153,what is the color of the plate,white
6645,145761,what is the color of the bus,red
6646,412563,what is the color of the keyboard,black
6647,473156,what is the color of the couch,black
6648,156963,what is the color of the bus,red
6649,484734,what is the color of the ontop,black
6650,221156,what is the color of the suit,black
6651,550099,what is the color of the bear,black
6652,535418,what is the color of the bear,brown
6653,515415,what is the color of the surface,gray
6654,226461,what is the color of the bear,black
6655,186646,what is the color of the crate,blue
6656,220156,what is the color of the church,yellow
6657,553918,what is the color of the train,black
6658,222758,what is the color of the jacket,green
6659,102987,what is the color of the cat,brown
6660,469339,what is the color of the umbrella,red
6661,476207,what is the color of the ribbon,red
6662,439875,what is the color of the teddy,brown
6663,579667,what is the color of the cat,black
6664,5010,what is the color of the bathroom,white
6665,271254,what is the color of the cake,green
6666,89912,what is the color of the vegetable,green
6667,317619,what is the color of the horse,brown
6668,39553,what is the color of the cow,brown
6669,213077,what is the color of the substance,blue
6670,436693,what is the color of the flower,purple
6671,500690,what is the color of the bird,black
6672,139095,what is the color of the team,purple
6673,243895,what is the color of the sky,blue
6674,531948,what is the color of the sink,white
6675,407959,what is the color of the cat,gray
6676,94564,what is the color of the board,black
6677,189274,what is the color of the liquid,orange
6678,376320,what is the color of the track,red
6679,557515,what is the color of the inside,white
6680,303991,what is the color of the shirt,black
6681,229821,what is the color of the bird,black
6682,237542,what is the color of the sky,gray
6683,133295,what is the color of the labs,brown
6684,554106,what is the color of the table,white
6685,399983,what is the color of the shorts,white
6686,231630,what is the color of the water,blue
6687,449959,what is the color of the bear,yellow
6688,121769,what is the color of the bananas,yellow
6689,580671,what is the color of the jacket,black
